"id","species","forest","block","treatment","leaf1.thickness","leaf2.thickness","leaf3.thickness","leaf.humid.w","leaf.dry.w","petiole.humid.w","petiole.dry.w","stem.humid.w","stem.dry.w","total.root.humid.w","subs.root.humid.w","subs.root.dry.w","leaf.area","petiole.area","stem.length","root.length","root.volume","leaf.P (non-corrigé)","leaf.P","leaf.C","leaf.N","AMF.colo","organ","Length_cm","ProjArea_cm2","SurfArea_cm2","AvgDiam_mm","LenPerVol_cm.m3_Healthy","RootVolume_cm3_Disease","Tips","Forks","Crossings","0<.L.<=0.1000000","0.1000000<.L.<=0.2000000","0.2000000<.L.<=0.3000000","0.3000000<.L.<=0.4000000","0.4000000<.L.<=0.5000000","0.5000000<.L.<=0.6000000","0.6000000<.L.<=0.7000000","0.7000000<.L.<=0.8000000","0.8000000<.L.<=0.9000000","0.9000000<.L.<=1.0000000","1.0000000<.L.<=1.1000000","1.1000000<.L.<=1.2000000","1.2000000<.L.<=1.3000000","1.3000000<.L.<=1.4000000","1.4000000<.L.<=1.5000000","1.5000000<.L.<=1.6000000","1.6000000<.L.<=1.7000000","1.7000000<.L.<=1.8000000","1.8000000<.L.<=1.9000000","1.9000000<.L.<=2.0000000","2.0000000<.L.<=2.1000000","2.1000000<.L.<=2.2000000","2.2000000<.L.<=2.3000000","2.3000000<.L.<=2.4000000","2.4000000<.L.<=2.5000000","2.5000000<.L.<=2.6000000","2.6000000<.L.<=2.7000000","2.7000000<.L.<=2.8000000","2.8000000<.L.<=2.9000000",".L.>2.9000000","0<.SA.<=0.1000000","0.1000000<.SA.<=0.2000000","0.2000000<.SA.<=0.3000000","0.3000000<.SA.<=0.4000000","0.4000000<.SA.<=0.5000000","0.5000000<.SA.<=0.6000000","0.6000000<.SA.<=0.7000000","0.7000000<.SA.<=0.8000000","0.8000000<.SA.<=0.9000000","0.9000000<.SA.<=1.0000000","1.0000000<.SA.<=1.1000000","1.1000000<.SA.<=1.2000000","1.2000000<.SA.<=1.3000000","1.3000000<.SA.<=1.4000000","1.4000000<.SA.<=1.5000000","1.5000000<.SA.<=1.6000000","1.6000000<.SA.<=1.7000000","1.7000000<.SA.<=1.8000000","1.8000000<.SA.<=1.9000000","1.9000000<.SA.<=2.0000000","2.0000000<.SA.<=2.1000000","2.1000000<.SA.<=2.2000000","2.2000000<.SA.<=2.3000000","2.3000000<.SA.<=2.4000000","2.4000000<.SA.<=2.5000000","2.5000000<.SA.<=2.6000000","2.6000000<.SA.<=2.7000000","2.7000000<.SA.<=2.8000000","2.8000000<.SA.<=2.9000000",".SA.>2.9000000","0<.PA.<=0.1000000","0.1000000<.PA.<=0.2000000","0.2000000<.PA.<=0.3000000","0.3000000<.PA.<=0.4000000","0.4000000<.PA.<=0.5000000","0.5000000<.PA.<=0.6000000","0.6000000<.PA.<=0.7000000","0.7000000<.PA.<=0.8000000","0.8000000<.PA.<=0.9000000","0.9000000<.PA.<=1.0000000","1.0000000<.PA.<=1.1000000","1.1000000<.PA.<=1.2000000","1.2000000<.PA.<=1.3000000","1.3000000<.PA.<=1.4000000","1.4000000<.PA.<=1.5000000","1.5000000<.PA.<=1.6000000","1.6000000<.PA.<=1.7000000","1.7000000<.PA.<=1.8000000","1.8000000<.PA.<=1.9000000","1.9000000<.PA.<=2.0000000","2.0000000<.PA.<=2.1000000","2.1000000<.PA.<=2.2000000","2.2000000<.PA.<=2.3000000","2.3000000<.PA.<=2.4000000","2.4000000<.PA.<=2.5000000","2.5000000<.PA.<=2.6000000","2.6000000<.PA.<=2.7000000","2.7000000<.PA.<=2.8000000","2.8000000<.PA.<=2.9000000",".PA.>2.9000000","0<.V.<=0.1000000","0.1000000<.V.<=0.2000000","0.2000000<.V.<=0.3000000","0.3000000<.V.<=0.4000000","0.4000000<.V.<=0.5000000","0.5000000<.V.<=0.6000000","0.6000000<.V.<=0.7000000","0.7000000<.V.<=0.8000000","0.8000000<.V.<=0.9000000","0.9000000<.V.<=1.0000000","1.0000000<.V.<=1.1000000","1.1000000<.V.<=1.2000000","1.2000000<.V.<=1.3000000","1.3000000<.V.<=1.4000000","1.4000000<.V.<=1.5000000","1.5000000<.V.<=1.6000000","1.6000000<.V.<=1.7000000","1.7000000<.V.<=1.8000000","1.8000000<.V.<=1.9000000","1.9000000<.V.<=2.0000000","2.0000000<.V.<=2.1000000","2.1000000<.V.<=2.2000000","2.2000000<.V.<=2.3000000","2.3000000<.V.<=2.4000000","2.4000000<.V.<=2.5000000","2.5000000<.V.<=2.6000000","2.6000000<.V.<=2.7000000","2.7000000<.V.<=2.8000000","2.8000000<.V.<=2.9000000",".V.>2.9000000","0<.T.<=0.1000000","0.1000000<.T.<=0.2000000","0.2000000<.T.<=0.3000000","0.3000000<.T.<=0.4000000","0.4000000<.T.<=0.5000000","0.5000000<.T.<=0.6000000","0.6000000<.T.<=0.7000000","0.7000000<.T.<=0.8000000","0.8000000<.T.<=0.9000000","0.9000000<.T.<=1.0000000","1.0000000<.T.<=1.1000000","1.1000000<.T.<=1.2000000","1.2000000<.T.<=1.3000000","1.3000000<.T.<=1.4000000","1.4000000<.T.<=1.5000000","1.5000000<.T.<=1.6000000","1.6000000<.T.<=1.7000000","1.7000000<.T.<=1.8000000","1.8000000<.T.<=1.9000000","1.9000000<.T.<=2.0000000","2.0000000<.T.<=2.1000000","2.1000000<.T.<=2.2000000","2.2000000<.T.<=2.3000000","2.3000000<.T.<=2.4000000","2.4000000<.T.<=2.5000000","2.5000000<.T.<=2.6000000","2.6000000<.T.<=2.7000000","2.7000000<.T.<=2.8000000","2.8000000<.T.<=2.9000000",".T.>2.9000000","total.root.dry.w","abov.dry.w","total.w","sla","ldmc","srl","r2s","b2a","thick","ld","CN","rd","tips","bran","length.1mm","diam.1mm"
"121","AS","FT","5","SI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"122","AS","FT","5","IFM",0.09,0.095,0.0775,0.3732,0.1056,0.0236,0.0067,0.1136,0.0398,0.2612,0.1879,0.0458,44.771,0.435,7.17,240.184,0.159,0.0307,0.1023333333,44.95,3.267,0,"Root",240.1841,6.9633,21.8758,0.2899,240.1841,0.159,501,860,98,9.599,73.7844,106.7718,29.3012,9.702,1.9131,0.6831,0.4938,1.6577,1.419,1.3224,0.8541,0.685,1.072,0.3768,0.4465,0.0684,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2214,3.9629,8.4183,3.1183,1.3391,0.3281,0.1368,0.1161,0.4494,0.4271,0.4336,0.3095,0.264,0.4583,0.1717,0.218,0.0348,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705,1.2614,2.6796,0.9926,0.4263,0.1044,0.0435,0.037,0.143,0.136,0.138,0.0985,0.084,0.1459,0.0547,0.0694,0.0111,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-04,0.0172,0.0534,0.0266,0.0148,0.0045,0.0022,0.0022,0.0097,0.0102,0.0113,0.0089,0.0081,0.0156,0.0062,0.0085,0.0014,0,0,0,0,0,0,0,0,0,0,0,0,0,115,229,135,16,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636666311868015,0.1521,0.215766631186802,0.0423967803030303,0.282958199356913,37.7252566254506,33.4984658298466,0.41858403147141,0.0875,3.70971827651515e-06,13.7588001224365,2.49738359068324e-06,208.590080937948,358.05882157013,235.3251,0.24428140049659
"123","AS","FT","5","IFB",0.13,0.1325,0.125,0.86,0.3882,0.0679,0.0249,0.7403,0.3009,2.7437,2.2683,0.5376,81.518,0.986,12.197,1574.336,1.285,0.0226,0.07533333333,45.73,3.2267,0,"Root",1574.3361,50.746,159.4233,0.3223,1574.3361,1.285,2383,8869,1334,91.901,421.7577,578.6518,264.0931,113.4841,53.142,18.5965,7.422,4.2658,2.3825,1.6227,1.1722,0.9422,0.6749,0.9324,0.4677,0.3395,0.3963,0.5754,0.7085,0.7186,0.2207,1.0661,0.2803,0.3453,0.3802,0.2459,0.357,0,6.9254,2.1851,22.1429,46.0965,28.4567,15.8975,9.1262,3.7985,1.7531,1.135,0.7089,0.5321,0.4188,0.3643,0.2848,0.4286,0.2292,0.1749,0.2161,0.3357,0.4332,0.4634,0.1495,0.7556,0.2072,0.2643,0.3026,0.2052,0.3108,0,8.5317,0.6955,7.0483,14.673,9.058,5.0603,2.905,1.2091,0.558,0.3613,0.2257,0.1694,0.1333,0.1159,0.0907,0.1364,0.073,0.0557,0.0688,0.1069,0.1379,0.1475,0.0476,0.2405,0.066,0.0841,0.0963,0.0653,0.0989,0,2.7157,0.0046,0.0943,0.2957,0.2455,0.1781,0.125,0.0619,0.033,0.0241,0.0168,0.0139,0.0119,0.0112,0.0096,0.0157,0.0089,0.0072,0.0094,0.0156,0.0211,0.0238,0.0081,0.0426,0.0122,0.0161,0.0192,0.0136,0.0215,0,0.8514,987,804,459,79,30,13,5,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.650272503637085,0.714,1.36427250363709,0.0209989696032973,0.451395348837209,24.2104039644068,129.075674346151,0.910745803413284,0.129166666666667,2.71236690709256e-06,14.1723742523321,1.9760946261956e-06,151.365401032562,563.348611732184,1555.6965,0.262772150609068
"124","AS","FT","5","IFT",0.12,0.115,0.11,1.0966,0.4802,0.0898,0.0339,0.9273,0.4224,4.1152,3.441,0.9196,110.06,1.41,12.779,2241.787,2.432,0.0609,0.203,44.04,2.5016,0,"Root",2241.7873,83.3193,261.7554,0.3717,2241.7873,2.432,4296,17718,1729,128.8402,467.9082,772.4389,397.9608,176.9914,94.2186,58.8234,34.269,37.5786,24.8848,13.061,7.7518,4.5928,4.4872,1.963,1.6899,0.5477,0.5581,0.6228,0.445,0.2309,0.3185,0.2699,0.0342,0.2726,0,0.7622,0.672,0.2582,9.1544,2.8258,24.7443,62.147,42.9296,24.8799,16.2071,12.0837,8.1111,10.0064,7.412,4.2957,2.7779,1.7994,1.9035,0.8922,0.82,0.2824,0.308,0.3647,0.2725,0.1475,0.2155,0.1937,0.0262,0.2108,0,0.6438,0.5804,0.2312,11.6429,0.8995,7.8764,19.782,13.6649,7.9195,5.1589,3.8464,2.5818,3.1851,2.3593,1.3674,0.8842,0.5728,0.6059,0.284,0.261,0.0899,0.098,0.1161,0.0868,0.047,0.0686,0.0617,0.0083,0.0671,0,0.2049,0.1848,0.0736,3.706,0.0056,0.1061,0.4026,0.3706,0.2796,0.2224,0.1979,0.153,0.2123,0.1758,0.1125,0.0793,0.0561,0.0643,0.0323,0.0317,0.0116,0.0135,0.017,0.0133,0.0075,0.0116,0.0111,0.0016,0.013,0,0.0425,0.0399,0.0165,1.2489,2183,1036,688,224,87,33,18,10,6,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1.09977852949724,0.9365,2.03627852949724,0.0229196168263224,0.437898960423126,20.3839858650889,175.427419985914,1.17434973785076,0.115,2.63575593502707e-06,17.6047329708986,2.21135431795689e-06,191.632835768965,790.351625734292,2193.9139,0.300836753438683
"125","AS","FT","5","NIR",0.1175,0.12,0.1175,1.2995,0.595,0.1001,0.0399,0.8853,0.4325,3.725,3.1572,0.8882,141.335,1.5,14.899,1714.638,2.091,0.0197,0.06566666667,44.76,1.902,0,"Root",1714.6378,67.5592,212.2435,0.394,1714.6378,2.091,3054,11759,1023,57.8166,213.603,667.5169,400.7329,150.6615,72.6296,52.7237,32.9604,20.2463,10.1747,5.8663,3.522,2.7538,2.7141,1.0671,1.0121,0.9958,0.911,1.2543,1.4606,1.4639,0.0934,0.4539,1.1167,0.429,0.4199,0.9487,0.2957,1.0092,7.6324,1.1173,11.6022,54.4478,43.3892,21.0396,12.5273,10.8861,7.7798,5.3671,3.0308,1.9348,1.2628,1.0775,1.1454,0.4814,0.493,0.5153,0.5023,0.7229,0.8926,0.947,0.0623,0.3193,0.8253,0.3335,0.3334,0.7931,0.2557,0.8982,10.0541,0.3556,3.6931,17.3313,13.8112,6.6971,3.9876,3.4652,2.4764,1.7084,0.9647,0.6159,0.402,0.343,0.3646,0.1532,0.1569,0.164,0.1599,0.2301,0.2841,0.3014,0.0198,0.1016,0.2627,0.1062,0.1061,0.2524,0.0814,0.2859,3.2003,0.002,0.0509,0.3574,0.376,0.2349,0.1724,0.1792,0.1463,0.1133,0.0719,0.0508,0.0361,0.0336,0.0385,0.0173,0.0191,0.0212,0.022,0.0332,0.0434,0.0488,0.0033,0.0179,0.0485,0.0206,0.0211,0.0528,0.0176,0.0636,1.0737,1053,875,706,242,95,42,13,9,6,5,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,2,1.04793646268846,1.0674,2.11533646268846,0.023753781512605,0.45786841092728,16.3620416031821,115.084099604,0.981765470009798,0.118333333333333,2.81086414565826e-06,23.5331230283912,1.99534998012722e-06,178.113397696773,685.800734615703,1679.0656,0.319032800147892
"131","AS","FM","5","SI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"132","AS","FM","5","IFT",0.105,0.1,0.1,0.4981,0.1772,0.0413,0.0127,0.4285,0.1665,1.1787,0.9045,0.2174,51.557,0.711,10.445,774.608,0.677,0.0281,0.09366666667,45.6,3.0681,0,"Root",774.6081,25.8423,81.186,0.3336,774.6081,0.677,1489,3481,367,36.0399,205.0162,292.4058,119.5471,56.2269,22.8149,12.8927,7.3565,5.8199,2.1802,1.5885,0.8935,1.5653,0.8537,1.1339,0.4098,0.5056,0.5211,0.5877,0.1022,1.7924,0.4335,0.5451,0.1846,0.0435,0.2998,0.2163,0.1387,0.2843,2.2235,0.8036,10.8607,23.2662,12.9517,7.8808,3.9306,2.6422,1.7401,1.5438,0.6524,0.5235,0.3178,0.6095,0.3635,0.5189,0.1991,0.2613,0.2893,0.342,0.0622,1.1472,0.2938,0.3823,0.1377,0.0329,0.2388,0.1807,0.1198,0.2534,2.5394,0.2558,3.4571,7.4058,4.1227,2.5085,1.2512,0.841,0.5539,0.4914,0.2077,0.1666,0.1011,0.194,0.1157,0.1652,0.0634,0.0832,0.0921,0.1089,0.0198,0.3652,0.0935,0.1217,0.0438,0.0105,0.076,0.0575,0.0381,0.0807,0.8083,0.0016,0.0466,0.1491,0.1124,0.0883,0.054,0.0432,0.0328,0.0326,0.0155,0.0137,0.009,0.0189,0.0123,0.0189,0.0077,0.0107,0.0128,0.0158,0.003,0.0584,0.0158,0.0213,0.0082,0.002,0.0151,0.012,0.0082,0.018,0.2322,518,570,293,75,20,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.283305008291874,0.3564,0.639705008291874,0.0290953724604966,0.355751857056816,27.3418392661087,74.1606510292006,0.794907430673047,0.101666666666667,2.95802953348382e-06,14.8626185587171,2.38965065983769e-06,192.226261541322,449.388593972693,760.3001,0.271292079272382
"133","AS","FM","5","IFB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"134","AS","FM","5","IFM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"135","AS","FM","5","NIR",0.1,0.0975,0,0.5419,0.2122,0.0357,0.0129,0.5826,0.2551,2.0157,1.5733,0.3653,69.092,0.536,10.003,1018.451,1.188,0.0219,0.073,44.83,2.4815,0,"Root",1018.4509,39.2516,123.3126,0.3854,1018.4509,1.188,1342,4455,449,23.1507,128.4711,397.0154,232.4756,97.5097,48.0976,41.0168,18.5455,9.1639,4.8217,1.9264,2.5362,1.3937,0.8624,0.4924,0.369,0.7916,0.2268,0.3096,0.471,1.442,0.5089,0.8814,0.8626,0.204,0.5899,0.2576,0.444,0.0914,3.5308,0.4864,6.9792,32.1803,25.0349,13.6207,8.287,8.4558,4.3761,2.4275,1.4451,0.637,0.9158,0.543,0.3654,0.2254,0.1819,0.4062,0.124,0.1766,0.2837,0.9265,0.3421,0.6137,0.6404,0.157,0.4702,0.2155,0.3818,0.0832,3.932,0.1548,2.2216,10.2433,7.9689,4.3356,2.6378,2.6916,1.393,0.7727,0.46,0.2028,0.2915,0.1729,0.1163,0.0717,0.0579,0.1293,0.0395,0.0562,0.0903,0.2949,0.1089,0.1954,0.2038,0.05,0.1497,0.0686,0.1215,0.0265,1.2516,9e-04,0.0306,0.2099,0.2158,0.1521,0.1139,0.139,0.0823,0.0512,0.0345,0.0168,0.0263,0.0168,0.0123,0.0082,0.0071,0.0166,0.0054,0.008,0.0136,0.0474,0.0183,0.034,0.0378,0.0096,0.0298,0.0143,0.0261,0.006,0.3589,455,374,348,108,31,17,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468019583042014,0.4802,0.948219583042014,0.032559849198869,0.391585163314265,21.7608629403991,101.81455563331,0.97463470021244,0.09875,3.21528510838831e-06,18.0656860769696,2.53835532325013e-06,131.768735069237,437.428997565911,1000.268,0.324234635117788
"141","AS","FB","5","SI",0.1375,0.12,0.1275,1.2122,0.5119,0.0528,0.0181,0.4155,0.165,1.7961,1.4474,0.3371,105.429,0.8,11.353,1363.7,1.07,0.0175,0.05833333333,46.54,3.9992,0,"Root",1363.7005,43.1062,135.422,0.3161,1363.7005,1.07,2109,6306,916,57.2561,334.7505,563.0536,251.751,82.226,30.0666,15.2884,5.9288,4.9149,2.1604,0.6107,0.3026,0.9432,0.6759,0.7569,0.9696,0.3477,0.0923,0.2577,0.7971,1.7944,1.0779,1.1472,1.7382,1.563,0.905,0.0045,0.3012,0.3542,1.6325,1.3407,17.8948,45.0429,27.063,11.4221,5.1578,3.1473,1.3956,1.3118,0.6433,0.2017,0.108,0.3679,0.2831,0.3486,0.4708,0.1797,0.0507,0.1492,0.4843,1.1545,0.7289,0.8085,1.2779,1.2001,0.7189,0.0038,0.2591,0.3154,1.6009,0.4267,5.6961,14.3376,8.6144,3.6358,1.6418,1.0018,0.4442,0.4176,0.2048,0.0642,0.0344,0.1171,0.0901,0.111,0.1499,0.0572,0.0161,0.0475,0.1541,0.3675,0.232,0.2573,0.4068,0.382,0.2288,0.0012,0.0825,0.1004,0.5096,0.0028,0.0774,0.2901,0.2329,0.1269,0.0706,0.0517,0.0262,0.0279,0.0153,0.0053,0.0031,0.0114,0.0094,0.0128,0.0182,0.0074,0.0022,0.0069,0.0234,0.0591,0.0392,0.0453,0.0748,0.0733,0.0455,3e-04,0.0177,0.0223,0.1251,735,781,469,68,29,15,3,4,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.418312360093962,0.695,1.11331236009396,0.0205956241453409,0.422290051146676,32.6000407851608,120.118030476526,0.601888287904981,0.128333333333333,2.64310509865208e-06,11.6373274654931,2.55789716507458e-06,154.652782870133,462.418420473711,1347.3963,0.264290517199728
"142","AS","FB","5","IFT",0.1125,0.115,0,0.549,0.2588,0.0456,0.0153,0.4906,0.1895,1.1391,0.9116,0.2281,57.485,0.746,9.26,481.24,0.58,0.0306,0.102,46.42,2.7721,0,"Root",481.2398,18.8512,59.2228,0.3917,481.2398,0.58,1182,2580,161,25.1094,120.7145,129.5279,80.2303,49.9591,25.8104,14.2487,11.0365,6.4043,2.5298,1.9599,1.1876,1.1235,1.1332,0.4718,0.6662,1.493,1.2847,0.7171,1.4959,0.0971,0.4906,0.6607,0.126,0.1864,0.0527,0,0,0,2.4305,0.5694,6.3425,10.3806,8.7386,7.0208,4.4523,2.937,2.5901,1.6908,0.7636,0.6516,0.4316,0.4415,0.4756,0.2103,0.3274,0.7758,0.7044,0.4169,0.9119,0.0616,0.3288,0.4635,0.0941,0.1424,0.0416,0,0,0,3.0542,0.1812,2.0189,3.3043,2.7816,2.2348,1.4172,0.9349,0.8245,0.5382,0.2431,0.2074,0.1374,0.1405,0.1514,0.0669,0.1042,0.2469,0.2242,0.1327,0.2903,0.0196,0.1047,0.1475,0.03,0.0453,0.0132,0,0,0,0.9722,0.0012,0.027,0.067,0.0762,0.0789,0.0613,0.0483,0.0484,0.0356,0.0184,0.0172,0.0125,0.0138,0.0159,0.0075,0.0128,0.0321,0.0307,0.0193,0.0443,0.0031,0.0175,0.0259,0.0056,0.0086,0.0026,0,0,0,0.3108,378,390,261,70,35,16,16,11,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285024912242212,0.4636,0.748624912242212,0.0222121329211747,0.471402550091075,16.8841381693347,51.9697624190065,0.614807834862406,0.11375,2.52663011978362e-06,16.745427654125,2.03490984502829e-06,245.615493308952,536.115036156595,465.5709,0.304762464750267
"143","AS","FB","5","IFM",0.1275,0.115,0,0.6881,0.3083,0.039,0.0149,0.5476,0.2067,2.0453,1.6578,0.356,63.402,0.618,9.627,998.505,1.091,0.0289,0.09633333333,47.3,3.5791,0,"Root",998.5047,37.2417,116.9982,0.373,998.5047,1.091,2092,5208,484,36.8088,207.6137,311.7177,206.7859,115.1754,60.1065,21.352,9.8106,6.9699,4.2342,2.4784,1.9738,1.6448,0.8579,0.5167,0.3152,0.0406,0.1241,0,0.0019,0.0191,0.464,0,0.248,0.0748,0.6823,2.3448,1.01,0.6175,4.4621,0.8631,11.0128,25.0945,22.5397,16.1505,10.2679,4.3683,2.2932,1.8611,1.2588,0.815,0.7125,0.6438,0.36,0.2329,0.1533,0.0214,0.0676,0,0.0129,0.0124,0.3112,0,0.226,0.0582,0.5522,1.9555,0.8628,0.5501,4.5926,0.2747,3.5055,7.9878,7.1746,5.1409,3.2684,1.3905,0.73,0.5924,0.4007,0.2594,0.2268,0.2049,0.1146,0.0741,0.0488,0.0068,0.0215,0,0.0041,0.0039,0.0991,0,0.0719,0.0185,0.1758,0.6224,0.2746,0.1751,1.4619,0.0018,0.0473,0.1627,0.1968,0.181,0.1399,0.0712,0.0427,0.0396,0.0298,0.0213,0.0205,0.0201,0.012,0.0084,0.0059,9e-04,0.0029,0,6e-04,6e-04,0.0166,0,0.013,0.0036,0.0356,0.1298,0.0587,0.039,0.3787,575,797,541,98,43,15,10,6,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43921269151888,0.5299,0.96911269151888,0.020565034057736,0.448045342246766,22.733974206141,103.719227173574,0.828859580145085,0.12125,2.49351037950049e-06,13.2156128635691,2.48399015116598e-06,209.51322226729,521.579761743807,980.5747,0.305288465019544
"144","AS","FB","5","IFB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"145","AS","FB","5","NIR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31","AS","FT","2","SI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
