"unik","id","forest","block","treatment","id_seedling","type","neg","arb","ves","coil","hyp.amf","endo","pres"
"397","M-FM8-NiR-AS-225","Mixed","8","Untreated","225","G",NA,0,0,0,0,1,"1"
"398","M-FM8-NiR-AS-225","Mixed","8","Untreated","225","G",NA,0,2,0,0,0,"1"
"399","M-FM8-NiR-AS-225","Mixed","8","Untreated","225","G",NA,0,1,0,1,0,"1"
"400","M-FM8-NiR-AS-225","Mixed","8","Untreated","225","G",NA,1,1,2,0,0,"1"
"401","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"402","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"403","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"404","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"405","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"406","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"407","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",NA,0,0,0,1,0,"1"
"408","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"409","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"410","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"411","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"412","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"413","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"414","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"415","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"416","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"417","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"418","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"419","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"420","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"421","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"422","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"423","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",NA,0,1,0,0,0,"1"
"424","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"425","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"426","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"427","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"428","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"429","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",NA,0,1,0,0,1,"1"
"430","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"431","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"432","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"433","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",NA,0,0,0,1,0,"1"
"434","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"435","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"436","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"437","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"438","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"439","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"440","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"441","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"442","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"443","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"444","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"445","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"446","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"447","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"448","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"449","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"450","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"451","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"452","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",NA,0,0,0,1,0,"1"
"453","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"454","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"455","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"456","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",NA,0,0,0,0,1,"1"
"457","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"458","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","P",1,0,0,0,0,0,"0"
"459","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",NA,0,0,0,0,1,"1"
"460","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"461","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"462","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"463","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"464","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"465","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"466","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"467","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",NA,0,0,0,0,1,"1"
"468","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"469","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",NA,0,0,0,0,1,"1"
"470","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",NA,0,0,0,1,0,"1"
"471","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",NA,0,0,0,0,1,"1"
"472","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"473","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",NA,0,1,0,0,1,"1"
"474","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"475","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",NA,0,0,0,0,1,"1"
"476","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"477","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",NA,0,0,0,0,1,"1"
"478","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"479","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"480","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",NA,0,0,0,1,0,"1"
"481","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"482","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"483","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"484","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",NA,0,0,0,1,0,"1"
"485","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",NA,0,1,0,0,0,"1"
"486","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",NA,0,0,0,0,1,"1"
"487","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"488","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",NA,0,1,0,0,0,"1"
"489","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"490","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"491","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"492","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",NA,0,1,0,0,0,"1"
"493","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",NA,0,0,0,0,1,"1"
"494","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"495","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"496","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",NA,0,0,0,0,1,"1"
"497","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"498","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"499","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"500","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"501","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"502","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"503","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"504","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"505","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"506","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"507","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"508","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"509","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"510","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"511","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"512","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"513","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"514","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"515","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"516","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"517","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"518","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"519","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"520","M-FM1-IR-SI-AS-251","Mixed","1","Sterile","251","M",1,0,0,0,0,0,"0"
"521","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","P",NA,0,1,0,1,0,"1"
"522","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","P",NA,0,2,0,1,0,"1"
"523","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","P",NA,0,3,0,1,0,"1"
"524","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","P",NA,0,3,0,1,0,"1"
"525","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","P",NA,0,3,0,0,0,"1"
"526","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","P",NA,0,3,0,0,0,"1"
"527","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","P",NA,0,2,0,1,0,"1"
"528","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","P",NA,0,3,0,1,0,"1"
"529","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","P",NA,0,2,0,1,0,"1"
"530","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","P",NA,0,2,0,2,0,"1"
"531","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","P",NA,0,1,0,1,0,"1"
"532","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","P",NA,0,1,0,0,0,"1"
"533","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","P",1,0,0,0,0,0,"0"
"534","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","P",1,0,0,0,0,0,"0"
"535","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","P",NA,0,0,0,1,0,"1"
"536","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","P",NA,0,2,0,2,0,"1"
"537","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","P",NA,0,1,0,1,0,"1"
"538","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","P",1,0,0,0,0,0,"0"
"539","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","P",1,0,0,0,0,0,"0"
"540","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","P",NA,0,0,0,1,0,"1"
"541","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","P",1,0,0,0,0,0,"0"
"542","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","P",NA,0,2,0,0,0,"1"
"543","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","P",NA,0,2,0,0,0,"1"
"544","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","P",1,0,0,0,0,0,"0"
"545","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","P",NA,0,1,0,0,0,"1"
"546","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","P",NA,0,0,0,1,0,"1"
"547","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","P",1,0,0,0,0,0,"0"
"548","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","P",NA,0,0,0,2,0,"1"
"549","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","P",NA,0,1,0,1,0,"1"
"550","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","P",NA,0,1,0,0,0,"1"
"551","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","P",NA,0,1,0,0,0,"1"
"552","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","P",NA,0,1,0,1,0,"1"
"553","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","P",NA,0,0,0,2,0,"1"
"554","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","P",NA,0,0,0,2,0,"1"
"555","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","P",NA,0,1,0,1,0,"1"
"556","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","P",NA,0,1,0,1,0,"1"
"557","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","P",NA,0,2,0,0,1,"1"
"558","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","P",NA,0,0,0,1,0,"1"
"559","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","P",1,0,0,0,0,0,"0"
"560","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","P",NA,0,2,0,0,0,"1"
"561","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","M",NA,0,0,0,1,0,"1"
"562","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","M",NA,0,0,0,0,1,"1"
"563","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","M",NA,0,0,0,1,0,"1"
"564","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","M",1,0,0,0,0,0,"0"
"565","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","M",1,0,0,0,0,0,"0"
"566","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","M",1,0,0,0,0,0,"0"
"567","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","M",1,0,0,0,0,0,"0"
"568","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","M",NA,0,0,0,0,1,"1"
"569","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","M",1,0,0,0,0,0,"0"
"570","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","M",1,0,0,0,0,0,"0"
"571","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","M",NA,0,0,0,0,1,"1"
"572","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","M",1,0,0,0,0,0,"0"
"573","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","M",1,0,0,0,0,0,"0"
"574","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","M",1,0,0,0,0,0,"0"
"575","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","M",1,0,0,0,0,0,"0"
"576","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","M",1,0,0,0,0,0,"0"
"577","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","M",1,0,0,0,0,0,"0"
"578","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","M",1,0,0,0,0,0,"0"
"579","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","M",NA,0,1,0,0,0,"1"
"580","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","M",1,0,0,0,0,0,"0"
"581","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","M",NA,0,0,0,0,1,"1"
"582","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","M",1,0,0,0,0,0,"0"
"583","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","M",1,0,0,0,0,0,"0"
"584","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","M",1,0,0,0,0,0,"0"
"585","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","M",1,0,0,0,0,0,"0"
"586","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","M",1,0,0,0,0,0,"0"
"587","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","M",1,0,0,0,0,0,"0"
"588","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","M",1,0,0,0,0,0,"0"
"589","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","M",1,0,0,0,0,0,"0"
"590","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","M",1,0,0,0,0,0,"0"
"591","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","M",1,0,0,0,0,0,"0"
"592","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","M",1,0,0,0,0,0,"0"
"593","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","M",NA,0,0,0,1,0,"0"
"594","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","M",1,0,0,0,0,0,"0"
"595","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","M",1,0,0,0,0,0,"0"
"596","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","M",1,0,0,0,0,0,"0"
"597","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","M",NA,0,0,0,1,0,"1"
"598","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","M",1,0,0,0,0,0,"0"
"599","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","M",1,0,0,0,0,0,"0"
"600","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","M",NA,0,1,0,0,0,"1"
"601","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","G",NA,0,2,0,0,0,"1"
"602","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","G",NA,0,1,0,0,0,"1"
"603","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","G",NA,0,0,0,0,1,"1"
"604","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","G",1,0,0,0,0,0,"0"
"605","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","G",NA,0,0,0,0,1,"1"
"606","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","G",NA,0,2,0,1,0,"1"
"607","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","G",1,0,0,0,0,0,"1"
"608","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","G",NA,0,1,0,0,0,"1"
"609","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","G",1,0,0,0,0,0,"0"
"610","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","G",1,0,0,0,0,0,"0"
"611","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","G",1,0,0,0,0,0,"0"
"612","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","G",NA,0,1,0,0,0,"1"
"613","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","G",NA,0,0,0,0,1,"1"
"614","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","G",1,0,0,0,0,0,"0"
"615","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","G",NA,0,3,0,0,0,"1"
"616","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","G",1,0,0,0,0,0,"0"
"617","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","G",1,0,0,0,0,0,"0"
"618","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","G",NA,0,1,0,1,0,"1"
"619","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","G",NA,0,3,0,0,0,"1"
"620","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","G",NA,0,2,0,0,0,"1"
"621","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","G",1,0,0,0,0,0,"0"
"622","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","G",NA,0,1,0,0,0,"1"
"623","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","G",NA,0,1,0,0,0,"1"
"624","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","G",1,0,0,0,0,0,"0"
"625","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","G",NA,0,1,0,2,0,"1"
"626","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","G",NA,0,1,0,2,0,"1"
"627","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","G",1,0,0,0,0,0,"0"
"628","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","G",NA,0,2,0,0,0,"1"
"629","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","G",NA,0,2,0,0,0,"1"
"630","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","G",1,0,0,0,0,0,"0"
"631","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","G",NA,0,1,0,2,0,"1"
"632","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","G",1,0,0,0,0,0,"0"
"633","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","G",NA,0,0,0,0,1,"1"
"634","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","G",NA,0,1,0,0,0,"1"
"635","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","G",NA,0,1,0,0,0,"1"
"636","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","G",NA,0,1,0,0,1,"1"
"637","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","G",1,0,0,0,0,0,"0"
"638","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","G",1,0,0,0,0,0,"0"
"639","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","G",1,0,0,0,0,0,"0"
"640","M-FM4-IR-IFT-AS-102","Mixed","4","Temperate inoculant","102","G",1,0,0,0,0,0,"0"
"641","M-FT10-IR-SI-AS-271","Temperate","10","Sterile","271","M",1,0,0,0,0,0,"0"
"642","M-FT10-IR-SI-AS-271","Temperate","10","Sterile","271","M",1,0,0,0,0,0,"0"
"643","M-FT10-IR-SI-AS-271","Temperate","10","Sterile","271","M",1,0,0,0,0,0,"0"
"644","M-FT10-IR-SI-AS-271","Temperate","10","Sterile","271","M",1,0,0,0,0,0,"0"
"645","M-FT10-IR-SI-AS-271","Temperate","10","Sterile","271","M",1,0,0,0,0,0,"0"
"646","M-FT10-IR-SI-AS-271","Temperate","10","Sterile","271","M",1,0,0,0,0,0,"0"
"647","M-FT10-IR-SI-AS-271","Temperate","10","Sterile","271","M",1,0,0,0,0,0,"0"
"648","M-FT10-IR-SI-AS-271","Temperate","10","Sterile","271","M",1,0,0,0,0,0,"0"
"649","M-FT10-IR-SI-AS-271","Temperate","10","Sterile","271","M",1,0,0,0,0,0,"0"
"650","M-FT10-IR-SI-AS-271","Temperate","10","Sterile","271","M",1,0,0,0,0,0,"0"
"651","M-FT10-IR-SI-AS-271","Temperate","10","Sterile","271","M",1,0,0,0,0,0,"0"
